약물구분,ATC코드,ATC코드명,시도명칭,시군구명칭,기간_dt,연도,월,수량,금액,처방량_per_capita,금액_per_capita,총거주자수,세대수,세대당인구,남여비율,고령인구비율,남자인구수,여자인구수,고령인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세이상
A10A,A10A,INSULINS AND ANALOGUES,서울,서대문구,2024-10-01,2024,10,34191,523267708,0.11456036776186615,1753.260830814799,298454.0,144710.0,2.06,0.9,0.27642115702922393,141064.0,157390.0,82499,15328,21674,45253,44600,41916,47184,41257,25267,13876,2046,53
A10A,A10A,INSULINS AND ANALOGUES,서울,서초구,2024-10-01,2024,10,16103,252446350,0.039366151905480165,617.1422320116757,409057.0,170526.0,2.4,0.9,0.23246393534397405,194302.0,214755.0,95091,26333,45273,48012,57163,70376,66809,47713,31821,13392,2108,57
A10A,A10A,INSULINS AND ANALOGUES,서울,성동구,2024-10-01,2024,10,5474,85002785,0.020099506141107785,312.11435862600746,272345.0,131667.0,2.07,0.93,0.2653472617452129,131490.0,140855.0,72266,15629,17206,38073,47622,39215,42334,37942,21921,10840,1531,32
A10A,A10A,INSULINS AND ANALOGUES,서울,성북구,2024-10-01,2024,10,11382,198362271,0.02703376727018804,471.1368361799306,421029.0,197352.0,2.13,0.91,0.2757387258359875,201153.0,219876.0,116094,21617,33920,62895,56661,59644,70198,58180,36617,18565,2668,64
A10A,A10A,INSULINS AND ANALOGUES,서울,송파구,2024-10-01,2024,10,32716,494141771,0.051053417579690986,771.1097376950433,640819.0,283767.0,2.26,0.92,0.25197442647611884,306837.0,333982.0,161470,39529,56717,76975,105509,103088,97531,86947,52395,18928,3120,80
A10A,A10A,INSULINS AND ANALOGUES,서울,양천구,2024-10-01,2024,10,6576,92725216,0.015513897866839044,218.75449067892177,423878.0,178221.0,2.38,0.95,0.2713233524740609,206231.0,217647.0,115008,22775,46228,47271,51721,69110,71765,61877,36954,13965,2148,64
A10A,A10A,INSULINS AND ANALOGUES,서울,영등포구,2024-10-01,2024,10,4729,54915925,0.012814745764549032,148.81235299218488,369028.0,190457.0,1.94,0.95,0.25784764299727936,180023.0,189005.0,95153,19869,22281,53188,73565,51720,53252,48412,30272,14285,2133,51
A10A,A10A,INSULINS AND ANALOGUES,서울,용산구,2024-10-01,2024,10,1588,23283863,0.007962414195961632,116.74796050883236,199437.0,101046.0,1.97,0.91,0.2690222977682175,94965.0,104472.0,53653,9888,12541,26638,36973,28522,31222,27707,15808,8562,1529,47
A10A,A10A,INSULINS AND ANALOGUES,서울,은평구,2024-10-01,2024,10,4485,65135375,0.009881575323602313,143.50950151473424,453875.0,212883.0,2.13,0.9,0.299245386945745,214600.0,239275.0,135820,20636,33697,56491,66414,64699,76118,68406,43326,21158,2871,59
A10A,A10A,INSULINS AND ANALOGUES,서울,종로구,2024-10-01,2024,10,37915,555686152,0.279215853775287,4092.21636190911,135791.0,71209.0,1.91,0.92,0.3010582439189637,65063.0,70728.0,40881,5147,9236,20293,19698,18058,22478,20566,12287,6830,1166,32
A10A,A10A,INSULINS AND ANALOGUES,서울,중구,2024-10-01,2024,10,1401,21612402,0.011981834820015908,184.83671008406955,116927.0,63064.0,1.85,0.92,0.3046345155524387,56082.0,60845.0,35620,4999,5788,15839,21102,15962,17617,17643,11223,5761,975,18
A10A,A10A,INSULINS AND ANALOGUES,서울,중랑구,2024-10-01,2024,10,4238,59233741,0.011295128542720531,157.86991945757796,375206.0,187571.0,2.0,0.95,0.3191127007563845,183154.0,192052.0,119733,16780,23077,45174,58305,50650,61487,63691,37437,16324,2225,56
A10A,A10A,INSULINS AND ANALOGUES,서울,강남구,2024-09-01,2024,9,31522,486555120,0.05738221191479136,885.7181969439357,549334.0,240425.0,2.28,0.91,0.22700943324097908,262391.0,286943.0,124704,32017,63995,63327,79940,98637,86714,62291,42884,16821,2628,80
A10A,A10A,INSULINS AND ANALOGUES,서울,강동구,2024-09-01,2024,9,4167,62041597,0.008392394279396038,124.95261429023142,496521.0,220462.0,2.25,0.95,0.2667661589338618,241916.0,254605.0,132455,32254,43469,55993,77150,80619,74581,71738,43123,15135,2392,67
A10A,A10A,INSULINS AND ANALOGUES,서울,강북구,2024-09-01,2024,9,3908,54953742,0.014080650275271668,198.00010809096935,277544.0,140794.0,1.97,0.93,0.3499769405932032,133409.0,144135.0,97134,9682,17899,34511,34089,36121,48108,47186,31860,16112,1939,37
A10A,A10A,INSULINS AND ANALOGUES,서울,강서구,2024-09-01,2024,9,9259,118607589,0.016923687130211314,216.79206474831977,547103.0,271142.0,2.02,0.91,0.274390745435503,261319.0,285784.0,150120,26902,40069,72139,95704,81442,80727,78484,49073,19350,3125,88
A10A,A10A,INSULINS AND ANALOGUES,서울,관악구,2024-09-01,2024,9,4302,63515032,0.009057185324917576,133.72092416133663,474982.0,286091.0,1.66,1.01,0.2552412512474157,238765.0,236217.0,121235,14024,23735,101747,92902,57458,63881,59550,40647,18807,2190,41
A10A,A10A,INSULINS AND ANALOGUES,서울,광진구,2024-09-01,2024,9,11925,194556530,0.03619592238137299,590.5369441232087,329457.0,169520.0,1.94,0.92,0.2580640265649235,157621.0,171836.0,85021,13562,22853,55339,56435,45607,50640,45394,26094,11752,1744,37
A10A,A10A,INSULINS AND ANALOGUES,서울,구로구,2024-09-01,2024,9,17026,244574745,0.04444722903140753,638.4746685253784,383061.0,183121.0,2.09,0.96,0.2978246284534317,187219.0,195842.0,114085,19737,27133,46393,61074,54832,59807,57771,38209,15967,2096,42
A10A,A10A,INSULINS AND ANALOGUES,서울,금천구,2024-09-01,2024,9,2133,29231240,0.009593027177994954,131.46557888724482,222349.0,120559.0,1.84,1.01,0.30657210061659823,111535.0,110814.0,68166,8435,12040,32031,39264,27460,34953,36746,21126,9089,1178,27
A10A,A10A,INSULINS AND ANALOGUES,서울,노원구,2024-09-01,2024,9,8723,125669115,0.018058396336565613,260.1608031566482,483044.0,215709.0,2.24,0.92,0.2906381199228228,231145.0,251899.0,140391,23118,44402,61702,60758,68917,83756,72087,44196,20665,3352,91
A10A,A10A,INSULINS AND ANALOGUES,서울,도봉구,2024-09-01,2024,9,2348,36947458,0.007858730286234503,123.66273730152355,298776.0,137831.0,2.17,0.93,0.3466476557688703,144162.0,154614.0,103570,11961,21229,33660,37077,39464,51815,52766,32672,15813,2249,70
A10A,A10A,INSULINS AND ANALOGUES,서울,동대문구,2024-09-01,2024,9,11005,169221803,0.032163597412883556,494.5735524919847,342157.0,174256.0,1.96,0.95,0.27994458684171303,166780.0,175377.0,95785,17306,22659,55142,52612,47095,51558,48071,30646,15002,2011,55
A10A,A10A,INSULINS AND ANALOGUES,서울,동작구,2024-09-01,2024,9,6884,99445994,0.018574381168750573,268.3247818508545,370618.0,185517.0,2.0,0.93,0.2695605718016934,178785.0,191833.0,99904,17507,25006,60311,61118,50949,55823,49603,32596,15449,2203,53
A10A,A10A,INSULINS AND ANALOGUES,서울,마포구,2024-09-01,2024,9,3071,48660422,0.00863892608387438,136.88498497822687,355484.0,178382.0,1.99,0.87,0.23333258318236544,164986.0,190498.0,82946,18361,25712,55046,64252,54104,55063,42129,25061,13608,2106,42
A10A,A10A,INSULINS AND ANALOGUES,서울,서대문구,2024-09-01,2024,9,22020,308389150,0.0737802140363339,1033.2887145087684,298454.0,144710.0,2.06,0.9,0.27642115702922393,141064.0,157390.0,82499,15328,21674,45253,44600,41916,47184,41257,25267,13876,2046,53
A10A,A10A,INSULINS AND ANALOGUES,서울,서초구,2024-09-01,2024,9,14463,223765111,0.03535693069669997,547.0267248818624,409057.0,170526.0,2.4,0.9,0.23246393534397405,194302.0,214755.0,95091,26333,45273,48012,57163,70376,66809,47713,31821,13392,2108,57
A10A,A10A,INSULINS AND ANALOGUES,서울,성동구,2024-09-01,2024,9,5510,84992735,0.020231691420808166,312.0774569020911,272345.0,131667.0,2.07,0.93,0.2653472617452129,131490.0,140855.0,72266,15629,17206,38073,47622,39215,42334,37942,21921,10840,1531,32
A10A,A10A,INSULINS AND ANALOGUES,서울,성북구,2024-09-01,2024,9,10032,172359203,0.023827337309306484,409.37608335767845,421029.0,197352.0,2.13,0.91,0.2757387258359875,201153.0,219876.0,116094,21617,33920,62895,56661,59644,70198,58180,36617,18565,2668,64
A10A,A10A,INSULINS AND ANALOGUES,서울,송파구,2024-09-01,2024,9,29145,434159321,0.04548086121041979,677.5069418977902,640819.0,283767.0,2.26,0.92,0.25197442647611884,306837.0,333982.0,161470,39529,56717,76975,105509,103088,97531,86947,52395,18928,3120,80
A10A,A10A,INSULINS AND ANALOGUES,서울,양천구,2024-09-01,2024,9,9654,158841905,0.02277542122969345,374.73495911559456,423878.0,178221.0,2.38,0.95,0.2713233524740609,206231.0,217647.0,115008,22775,46228,47271,51721,69110,71765,61877,36954,13965,2148,64
A10A,A10A,INSULINS AND ANALOGUES,서울,영등포구,2024-09-01,2024,9,4286,54628608,0.011614294850255264,148.03377521488883,369028.0,190457.0,1.94,0.95,0.25784764299727936,180023.0,189005.0,95153,19869,22281,53188,73565,51720,53252,48412,30272,14285,2133,51
A10A,A10A,INSULINS AND ANALOGUES,서울,용산구,2024-09-01,2024,9,1964,30651263,0.0098477213355596,153.68894939254,199437.0,101046.0,1.97,0.91,0.2690222977682175,94965.0,104472.0,53653,9888,12541,26638,36973,28522,31222,27707,15808,8562,1529,47
A10A,A10A,INSULINS AND ANALOGUES,서울,은평구,2024-09-01,2024,9,4163,59329959,0.009172128890112917,130.71871991187,453875.0,212883.0,2.13,0.9,0.299245386945745,214600.0,239275.0,135820,20636,33697,56491,66414,64699,76118,68406,43326,21158,2871,59
A10A,A10A,INSULINS AND ANALOGUES,서울,종로구,2024-09-01,2024,9,31782,475697478,0.23405085756788005,3503.15910480076,135791.0,71209.0,1.91,0.92,0.3010582439189637,65063.0,70728.0,40881,5147,9236,20293,19698,18058,22478,20566,12287,6830,1166,32
A10A,A10A,INSULINS AND ANALOGUES,서울,중구,2024-09-01,2024,9,3244,45342009,0.027743805964405142,387.780486970503,116927.0,63064.0,1.85,0.92,0.3046345155524387,56082.0,60845.0,35620,4999,5788,15839,21102,15962,17617,17643,11223,5761,975,18
A10A,A10A,INSULINS AND ANALOGUES,서울,중랑구,2024-09-01,2024,9,4345,61482713,0.011580305218999696,163.86388543893221,375206.0,187571.0,2.0,0.95,0.3191127007563845,183154.0,192052.0,119733,16780,23077,45174,58305,50650,61487,63691,37437,16324,2225,56
A10A,A10A,INSULINS AND ANALOGUES,서울,강남구,2024-08-01,2024,8,40801,677246369,0.07427357491071006,1232.849903701573,549334.0,240425.0,2.28,0.91,0.22700943324097908,262391.0,286943.0,124704,32017,63995,63327,79940,98637,86714,62291,42884,16821,2628,80
A10A,A10A,INSULINS AND ANALOGUES,서울,강동구,2024-08-01,2024,8,4205,61071864,0.008468926792623071,122.99955893104219,496521.0,220462.0,2.25,0.95,0.2667661589338618,241916.0,254605.0,132455,32254,43469,55993,77150,80619,74581,71738,43123,15135,2392,67
A10A,A10A,INSULINS AND ANALOGUES,서울,강북구,2024-08-01,2024,8,3804,51524899,0.013705934914824316,185.6458759692157,277544.0,140794.0,1.97,0.93,0.3499769405932032,133409.0,144135.0,97134,9682,17899,34511,34089,36121,48108,47186,31860,16112,1939,37
A10A,A10A,INSULINS AND ANALOGUES,서울,강서구,2024-08-01,2024,8,8623,125538533,0.015761200358981764,229.4605092642519,547103.0,271142.0,2.02,0.91,0.274390745435503,261319.0,285784.0,150120,26902,40069,72139,95704,81442,80727,78484,49073,19350,3125,88
A10A,A10A,INSULINS AND ANALOGUES,서울,관악구,2024-08-01,2024,8,3190,46049871,0.006716043976403316,96.95077076605008,474982.0,286091.0,1.66,1.01,0.2552412512474157,238765.0,236217.0,121235,14024,23735,101747,92902,57458,63881,59550,40647,18807,2190,41
A10A,A10A,INSULINS AND ANALOGUES,서울,광진구,2024-08-01,2024,8,12618,197554831,0.03829938353108296,599.6376795757868,329457.0,169520.0,1.94,0.92,0.2580640265649235,157621.0,171836.0,85021,13562,22853,55339,56435,45607,50640,45394,26094,11752,1744,37
A10A,A10A,INSULINS AND ANALOGUES,서울,구로구,2024-08-01,2024,8,16702,240120549,0.043601410741370174,626.8467659197883,383061.0,183121.0,2.09,0.96,0.2978246284534317,187219.0,195842.0,114085,19737,27133,46393,61074,54832,59807,57771,38209,15967,2096,42
A10A,A10A,INSULINS AND ANALOGUES,서울,금천구,2024-08-01,2024,8,2269,32197242,0.010204678231069174,144.80497776018782,222349.0,120559.0,1.84,1.01,0.30657210061659823,111535.0,110814.0,68166,8435,12040,32031,39264,27460,34953,36746,21126,9089,1178,27
A10A,A10A,INSULINS AND ANALOGUES,서울,노원구,2024-08-01,2024,8,8933,132470905,0.018493139341343647,274.24190135888244,483044.0,215709.0,2.24,0.92,0.2906381199228228,231145.0,251899.0,140391,23118,44402,61702,60758,68917,83756,72087,44196,20665,3352,91
A10A,A10A,INSULINS AND ANALOGUES,서울,도봉구,2024-08-01,2024,8,2741,43418218,0.009174096982354673,145.3203001579779,298776.0,137831.0,2.17,0.93,0.3466476557688703,144162.0,154614.0,103570,11961,21229,33660,37077,39464,51815,52766,32672,15813,2249,70
A10A,A10A,INSULINS AND ANALOGUES,서울,동대문구,2024-08-01,2024,8,10782,165608596,0.03151184982332672,484.0134675017609,342157.0,174256.0,1.96,0.95,0.27994458684171303,166780.0,175377.0,95785,17306,22659,55142,52612,47095,51558,48071,30646,15002,2011,55
A10A,A10A,INSULINS AND ANALOGUES,서울,동작구,2024-08-01,2024,8,7007,101695441,0.0189062592750487,274.3942307173424,370618.0,185517.0,2.0,0.93,0.2695605718016934,178785.0,191833.0,99904,17507,25006,60311,61118,50949,55823,49603,32596,15449,2203,53
A10A,A10A,INSULINS AND ANALOGUES,서울,마포구,2024-08-01,2024,8,3054,49337373,0.008591103959671885,138.78929290769767,355484.0,178382.0,1.99,0.87,0.23333258318236544,164986.0,190498.0,82946,18361,25712,55046,64252,54104,55063,42129,25061,13608,2106,42
A10A,A10A,INSULINS AND ANALOGUES,서울,서대문구,2024-08-01,2024,8,28136,403579914,0.09427248420192057,1352.234897170083,298454.0,144710.0,2.06,0.9,0.27642115702922393,141064.0,157390.0,82499,15328,21674,45253,44600,41916,47184,41257,25267,13876,2046,53
A10A,A10A,INSULINS AND ANALOGUES,서울,서초구,2024-08-01,2024,8,14360,224032035,0.035105132047611946,547.6792598586505,409057.0,170526.0,2.4,0.9,0.23246393534397405,194302.0,214755.0,95091,26333,45273,48012,57163,70376,66809,47713,31821,13392,2108,57
A10A,A10A,INSULINS AND ANALOGUES,서울,성동구,2024-08-01,2024,8,5251,79736956,0.01928069176963043,292.77921753658046,272345.0,131667.0,2.07,0.93,0.2653472617452129,131490.0,140855.0,72266,15629,17206,38073,47622,39215,42334,37942,21921,10840,1531,32
A10A,A10A,INSULINS AND ANALOGUES,서울,성북구,2024-08-01,2024,8,11068,187811266,0.026287975412620034,446.07679280999645,421029.0,197352.0,2.13,0.91,0.2757387258359875,201153.0,219876.0,116094,21617,33920,62895,56661,59644,70198,58180,36617,18565,2668,64
A10A,A10A,INSULINS AND ANALOGUES,서울,송파구,2024-08-01,2024,8,31555,468332405,0.049241673545884254,730.8341434944969,640819.0,283767.0,2.26,0.92,0.25197442647611884,306837.0,333982.0,161470,39529,56717,76975,105509,103088,97531,86947,52395,18928,3120,80
A10A,A10A,INSULINS AND ANALOGUES,서울,양천구,2024-08-01,2024,8,7989,119303489,0.018847404205927176,281.45713861063797,423878.0,178221.0,2.38,0.95,0.2713233524740609,206231.0,217647.0,115008,22775,46228,47271,51721,69110,71765,61877,36954,13965,2148,64
A10A,A10A,INSULINS AND ANALOGUES,서울,영등포구,2024-08-01,2024,8,4390,58227458,0.011896116283859219,157.7860162372503,369028.0,190457.0,1.94,0.95,0.25784764299727936,180023.0,189005.0,95153,19869,22281,53188,73565,51720,53252,48412,30272,14285,2133,51
A10A,A10A,INSULINS AND ANALOGUES,서울,용산구,2024-08-01,2024,8,2229,32360700,0.011176461739797531,162.2602626393297,199437.0,101046.0,1.97,0.91,0.2690222977682175,94965.0,104472.0,53653,9888,12541,26638,36973,28522,31222,27707,15808,8562,1529,47
A10A,A10A,INSULINS AND ANALOGUES,서울,은평구,2024-08-01,2024,8,4066,58372944,0.008958413660148719,128.61017681079593,453875.0,212883.0,2.13,0.9,0.299245386945745,214600.0,239275.0,135820,20636,33697,56491,66414,64699,76118,68406,43326,21158,2871,59
A10A,A10A,INSULINS AND ANALOGUES,서울,종로구,2024-08-01,2024,8,35072,503131431,0.2582792674035834,3705.1898211221655,135791.0,71209.0,1.91,0.92,0.3010582439189637,65063.0,70728.0,40881,5147,9236,20293,19698,18058,22478,20566,12287,6830,1166,32
A10A,A10A,INSULINS AND ANALOGUES,서울,중구,2024-08-01,2024,8,2158,31263963,0.018455959701352127,267.38018592797215,116927.0,63064.0,1.85,0.92,0.3046345155524387,56082.0,60845.0,35620,4999,5788,15839,21102,15962,17617,17643,11223,5761,975,18
A10A,A10A,INSULINS AND ANALOGUES,서울,중랑구,2024-08-01,2024,8,4011,56698889,0.010690127556595578,151.11402536206776,375206.0,187571.0,2.0,0.95,0.3191127007563845,183154.0,192052.0,119733,16780,23077,45174,58305,50650,61487,63691,37437,16324,2225,56
A10A,A10A,INSULINS AND ANALOGUES,서울,강남구,2024-07-01,2024,7,41530,644530331,0.07560063640699465,1173.2940815605807,549334.0,240425.0,2.28,0.91,0.22700943324097908,262391.0,286943.0,124704,32017,63995,63327,79940,98637,86714,62291,42884,16821,2628,80
A10A,A10A,INSULINS AND ANALOGUES,서울,강동구,2024-07-01,2024,7,4487,65442781,0.009036878601307901,131.80264480253604,496521.0,220462.0,2.25,0.95,0.2667661589338618,241916.0,254605.0,132455,32254,43469,55993,77150,80619,74581,71738,43123,15135,2392,67
A10A,A10A,INSULINS AND ANALOGUES,서울,강북구,2024-07-01,2024,7,3797,53542096,0.013680713688640359,192.9139019398726,277544.0,140794.0,1.97,0.93,0.3499769405932032,133409.0,144135.0,97134,9682,17899,34511,34089,36121,48108,47186,31860,16112,1939,37
A10A,A10A,INSULINS AND ANALOGUES,서울,강서구,2024-07-01,2024,7,8639,123353283,0.015790445309201376,225.46628879753905,547103.0,271142.0,2.02,0.91,0.274390745435503,261319.0,285784.0,150120,26902,40069,72139,95704,81442,80727,78484,49073,19350,3125,88
A10A,A10A,INSULINS AND ANALOGUES,서울,관악구,2024-07-01,2024,7,2964,41876918,0.0062402364721189435,88.16527363142183,474982.0,286091.0,1.66,1.01,0.2552412512474157,238765.0,236217.0,121235,14024,23735,101747,92902,57458,63881,59550,40647,18807,2190,41
A10A,A10A,INSULINS AND ANALOGUES,서울,광진구,2024-07-01,2024,7,13294,217168344,0.04035124462372935,659.1705260474052,329457.0,169520.0,1.94,0.92,0.2580640265649235,157621.0,171836.0,85021,13562,22853,55339,56435,45607,50640,45394,26094,11752,1744,37
A10A,A10A,INSULINS AND ANALOGUES,서울,구로구,2024-07-01,2024,7,17130,244229339,0.04471872626030841,637.5729687960925,383061.0,183121.0,2.09,0.96,0.2978246284534317,187219.0,195842.0,114085,19737,27133,46393,61074,54832,59807,57771,38209,15967,2096,42
A10A,A10A,INSULINS AND ANALOGUES,서울,금천구,2024-07-01,2024,7,2546,34371094,0.011450467508286523,154.58173412068416,222349.0,120559.0,1.84,1.01,0.30657210061659823,111535.0,110814.0,68166,8435,12040,32031,39264,27460,34953,36746,21126,9089,1178,27
A10A,A10A,INSULINS AND ANALOGUES,서울,노원구,2024-07-01,2024,7,9631,138919285,0.01993814228103444,287.5913684881709,483044.0,215709.0,2.24,0.92,0.2906381199228228,231145.0,251899.0,140391,23118,44402,61702,60758,68917,83756,72087,44196,20665,3352,91
A10A,A10A,INSULINS AND ANALOGUES,서울,도봉구,2024-07-01,2024,7,2620,42482682,0.008769111307467803,142.18907141135836,298776.0,137831.0,2.17,0.93,0.3466476557688703,144162.0,154614.0,103570,11961,21229,33660,37077,39464,51815,52766,32672,15813,2249,70
A10A,A10A,INSULINS AND ANALOGUES,서울,동대문구,2024-07-01,2024,7,11875,178348619,0.03470628980263446,521.2479037400959,342157.0,174256.0,1.96,0.95,0.27994458684171303,166780.0,175377.0,95785,17306,22659,55142,52612,47095,51558,48071,30646,15002,2011,55
A10A,A10A,INSULINS AND ANALOGUES,서울,동작구,2024-07-01,2024,7,8065,113991375,0.021760950628409846,307.57107048227556,370618.0,185517.0,2.0,0.93,0.2695605718016934,178785.0,191833.0,99904,17507,25006,60311,61118,50949,55823,49603,32596,15449,2203,53
A10A,A10A,INSULINS AND ANALOGUES,서울,마포구,2024-07-01,2024,7,3149,50757520,0.008858345241979948,142.78426033239188,355484.0,178382.0,1.99,0.87,0.23333258318236544,164986.0,190498.0,82946,18361,25712,55046,64252,54104,55063,42129,25061,13608,2106,42
A10A,A10A,INSULINS AND ANALOGUES,서울,서대문구,2024-07-01,2024,7,32536,512981861,0.10901512460881745,1718.797070905399,298454.0,144710.0,2.06,0.9,0.27642115702922393,141064.0,157390.0,82499,15328,21674,45253,44600,41916,47184,41257,25267,13876,2046,53
A10A,A10A,INSULINS AND ANALOGUES,서울,서초구,2024-07-01,2024,7,17022,270338396,0.041612782570644186,660.8819699944017,409057.0,170526.0,2.4,0.9,0.23246393534397405,194302.0,214755.0,95091,26333,45273,48012,57163,70376,66809,47713,31821,13392,2108,57
A10A,A10A,INSULINS AND ANALOGUES,서울,성동구,2024-07-01,2024,7,5840,89869502,0.02144338981806165,329.9840349556629,272345.0,131667.0,2.07,0.93,0.2653472617452129,131490.0,140855.0,72266,15629,17206,38073,47622,39215,42334,37942,21921,10840,1531,32
A10A,A10A,INSULINS AND ANALOGUES,서울,성북구,2024-07-01,2024,7,12420,225825019,0.0294991556401103,536.3645235838861,421029.0,197352.0,2.13,0.91,0.2757387258359875,201153.0,219876.0,116094,21617,33920,62895,56661,59644,70198,58180,36617,18565,2668,64
A10A,A10A,INSULINS AND ANALOGUES,서울,송파구,2024-07-01,2024,7,34753,521402386,0.054232162279832526,813.6500103773452,640819.0,283767.0,2.26,0.92,0.25197442647611884,306837.0,333982.0,161470,39529,56717,76975,105509,103088,97531,86947,52395,18928,3120,80
A10A,A10A,INSULINS AND ANALOGUES,서울,양천구,2024-07-01,2024,7,7002,107808439,0.016518904024271135,254.33836858718783,423878.0,178221.0,2.38,0.95,0.2713233524740609,206231.0,217647.0,115008,22775,46228,47271,51721,69110,71765,61877,36954,13965,2148,64
A10A,A10A,INSULINS AND ANALOGUES,서울,영등포구,2024-07-01,2024,7,4375,58516950,0.011855468961704804,158.5704878762587,369028.0,190457.0,1.94,0.95,0.25784764299727936,180023.0,189005.0,95153,19869,22281,53188,73565,51720,53252,48412,30272,14285,2133,51
A10A,A10A,INSULINS AND ANALOGUES,서울,용산구,2024-07-01,2024,7,2039,29003907,0.010223779940532599,145.428917402488,199437.0,101046.0,1.97,0.91,0.2690222977682175,94965.0,104472.0,53653,9888,12541,26638,36973,28522,31222,27707,15808,8562,1529,47
A10A,A10A,INSULINS AND ANALOGUES,서울,은평구,2024-07-01,2024,7,4095,58290086,0.009022307904158634,128.42761993941062,453875.0,212883.0,2.13,0.9,0.299245386945745,214600.0,239275.0,135820,20636,33697,56491,66414,64699,76118,68406,43326,21158,2871,59
A10A,A10A,INSULINS AND ANALOGUES,서울,종로구,2024-07-01,2024,7,40441,588654538,0.29781797026312495,4335.004072434845,135791.0,71209.0,1.91,0.92,0.3010582439189637,65063.0,70728.0,40881,5147,9236,20293,19698,18058,22478,20566,12287,6830,1166,32
A10A,A10A,INSULINS AND ANALOGUES,서울,중구,2024-07-01,2024,7,1787,27009684,0.01528303984537361,230.99612578788475,116927.0,63064.0,1.85,0.92,0.3046345155524387,56082.0,60845.0,35620,4999,5788,15839,21102,15962,17617,17643,11223,5761,975,18
A10A,A10A,INSULINS AND ANALOGUES,서울,중랑구,2024-07-01,2024,7,4279,61313525,0.011404401848584511,163.41296514448064,375206.0,187571.0,2.0,0.95,0.3191127007563845,183154.0,192052.0,119733,16780,23077,45174,58305,50650,61487,63691,37437,16324,2225,56
A10A,A10A,INSULINS AND ANALOGUES,서울,강남구,2024-06-01,2024,6,34280,532904942,0.06240283688976105,970.0927705184823,549334.0,240425.0,2.28,0.91,0.22700943324097908,262391.0,286943.0,124704,32017,63995,63327,79940,98637,86714,62291,42884,16821,2628,80
A10A,A10A,INSULINS AND ANALOGUES,서울,강동구,2024-06-01,2024,6,3831,55891233,0.0077156857413885815,112.56569812757165,496521.0,220462.0,2.25,0.95,0.2667661589338618,241916.0,254605.0,132455,32254,43469,55993,77150,80619,74581,71738,43123,15135,2392,67
A10A,A10A,INSULINS AND ANALOGUES,서울,강북구,2024-06-01,2024,6,3445,47767198,0.012412446314818552,172.10675784740437,277544.0,140794.0,1.97,0.93,0.3499769405932032,133409.0,144135.0,97134,9682,17899,34511,34089,36121,48108,47186,31860,16112,1939,37
A10A,A10A,INSULINS AND ANALOGUES,서울,강서구,2024-06-01,2024,6,7870,113466033,0.014384859889271307,207.3942804188608,547103.0,271142.0,2.02,0.91,0.274390745435503,261319.0,285784.0,150120,26902,40069,72139,95704,81442,80727,78484,49073,19350,3125,88
A10A,A10A,INSULINS AND ANALOGUES,서울,관악구,2024-06-01,2024,6,2636,37193178,0.005549683988024809,78.30439469285152,474982.0,286091.0,1.66,1.01,0.2552412512474157,238765.0,236217.0,121235,14024,23735,101747,92902,57458,63881,59550,40647,18807,2190,41
A10A,A10A,INSULINS AND ANALOGUES,서울,광진구,2024-06-01,2024,6,11399,183960165,0.03459935590987595,558.3738242016409,329457.0,169520.0,1.94,0.92,0.2580640265649235,157621.0,171836.0,85021,13562,22853,55339,56435,45607,50640,45394,26094,11752,1744,37
A10A,A10A,INSULINS AND ANALOGUES,서울,구로구,2024-06-01,2024,6,15741,227964954,0.04109267192431493,595.1139740145825,383061.0,183121.0,2.09,0.96,0.2978246284534317,187219.0,195842.0,114085,19737,27133,46393,61074,54832,59807,57771,38209,15967,2096,42
A10A,A10A,INSULINS AND ANALOGUES,서울,금천구,2024-06-01,2024,6,2063,29435305,0.009278206783030282,132.38334780008006,222349.0,120559.0,1.84,1.01,0.30657210061659823,111535.0,110814.0,68166,8435,12040,32031,39264,27460,34953,36746,21126,9089,1178,27
A10A,A10A,INSULINS AND ANALOGUES,서울,노원구,2024-06-01,2024,6,8280,118344737,0.01714129561696243,244.9978407764096,483044.0,215709.0,2.24,0.92,0.2906381199228228,231145.0,251899.0,140391,23118,44402,61702,60758,68917,83756,72087,44196,20665,3352,91
A10A,A10A,INSULINS AND ANALOGUES,서울,도봉구,2024-06-01,2024,6,2463,40202456,0.008243634026829464,134.55717996090718,298776.0,137831.0,2.17,0.93,0.3466476557688703,144162.0,154614.0,103570,11961,21229,33660,37077,39464,51815,52766,32672,15813,2249,70
A10A,A10A,INSULINS AND ANALOGUES,서울,동대문구,2024-06-01,2024,6,10145,156775018,0.029650131372440137,458.1961438754724,342157.0,174256.0,1.96,0.95,0.27994458684171303,166780.0,175377.0,95785,17306,22659,55142,52612,47095,51558,48071,30646,15002,2011,55
A10A,A10A,INSULINS AND ANALOGUES,서울,동작구,2024-06-01,2024,6,7454,107001636,0.020112352880863854,288.711384768144,370618.0,185517.0,2.0,0.93,0.2695605718016934,178785.0,191833.0,99904,17507,25006,60311,61118,50949,55823,49603,32596,15449,2203,53
A10A,A10A,INSULINS AND ANALOGUES,서울,마포구,2024-06-01,2024,6,3275,52739347,0.00921279157430433,148.35927074073658,355484.0,178382.0,1.99,0.87,0.23333258318236544,164986.0,190498.0,82946,18361,25712,55046,64252,54104,55063,42129,25061,13608,2106,42
